fips,county,candidate,votes
,Winchester,Karynn Weinstein,0
,Windham,Karynn Weinstein,0
,Windham,Joe R. Biden,5365
,Windham,Mark Charles,0
,Windham,Jade Simmons,0
,Windham,Donald J. Trump,2824
,Windham,Jo Jorgensen,95
,Windham,Shawn W. Howard,0
,Windham,Rocky De la Fuenta,0
,Windham,Kasey Wells,0
,Windham,Kanye West,3
,Windham,Brian T. Carroll,0
,Windham,Jeffrey John Klojzy Jr.,0
,Windham,Mary Ruth Caro Simmons,0
,Windham,Howie Hawkins,61
,Windsor,Kasey Wells,0
,Windsor,Rocky De la Fuenta,0
,Windsor,Jeffrey John Klojzy Jr.,0
,Windsor,Donald J. Trump,4090
,Windsor,Mary Ruth Caro Simmons,0
,Windsor,Shawn W. Howard,0
,Windsor,Howie Hawkins,61
,Windsor,Karynn Weinstein,0
,Windsor,Joe R. Biden,13183
,Windsor,Kanye West,3
,Windsor,Jo Jorgensen,175
,Windsor,Mark Charles,0
,Windsor,Jade Simmons,0
,Windsor,Brian T. Carroll,2
,Windsor Locks,Rocky De la Fuenta,0
,Windsor Locks,Brian T. Carroll,1
,Windsor Locks,Mary Ruth Caro Simmons,0
,Windsor Locks,Jeffrey John Klojzy Jr.,0
,Windsor Locks,Donald J. Trump,3156
,Windsor Locks,Mark Charles,0
,Windsor Locks,Kanye West,0
,Windsor Locks,Shawn W. Howard,0
,Windsor Locks,Howie Hawkins,32
,Windsor Locks,Jo Jorgensen,81
,Windsor Locks,Karynn Weinstein,0
,Windsor Locks,Kasey Wells,0
,Windsor Locks,Jade Simmons,0
,Windsor Locks,Joe R. Biden,3751
,Wolcott,Mark Charles,0
,Wolcott,Kasey Wells,0
,Wolcott,Mary Ruth Caro Simmons,0
,Wolcott,Joe R. Biden,3333
,Wolcott,Shawn W. Howard,0
,Wolcott,Donald J. Trump,6519
,Wolcott,Jo Jorgensen,105
,Wolcott,Rocky De la Fuenta,0
,Wolcott,Jeffrey John Klojzy Jr.,0
,Wolcott,Howie Hawkins,41
,Wolcott,Kanye West,1
,Wolcott,Brian T. Carroll,3
,Wolcott,Karynn Weinstein,0
,Wolcott,Jade Simmons,0
,Woodbridge,Mary Ruth Caro Simmons,0
,Woodbridge,Howie Hawkins,31
,Woodbridge,Kanye West,1
,Woodbridge,Kasey Wells,0
,Woodbridge,Brian T. Carroll,0
,Woodbridge,Mark Charles,0
,Woodbridge,Jo Jorgensen,37
,Woodbridge,Rocky De la Fuenta,0
,Woodbridge,Donald J. Trump,1817
,Woodbridge,Shawn W. Howard,0
,Woodbridge,Jeffrey John Klojzy Jr.,0
,Woodbridge,Karynn Weinstein,0
,Woodbridge,Joe R. Biden,3856
,Woodbridge,Jade Simmons,0
,Woodbury,Jade Simmons,0
,Woodbury,Howie Hawkins,14
,Woodbury,Donald J. Trump,3295
,Woodbury,Shawn W. Howard,0
,Woodbury,Kasey Wells,0
,Woodbury,Kanye West,0
,Woodbury,Brian T. Carroll,0
,Woodbury,Jo Jorgensen,69
,Woodbury,Mark Charles,0
,Woodbury,Karynn Weinstein,0
,Woodbury,Jeffrey John Klojzy Jr.,0
,Woodbury,Rocky De la Fuenta,0
,Woodbury,Joe R. Biden,3181
,Woodbury,Mary Ruth Caro Simmons,0
,Woodstock,Jade Simmons,0
,Woodstock,Mary Ruth Caro Simmons,0
,Woodstock,Kasey Wells,0
,Woodstock,Mark Charles,0
,Woodstock,Shawn W. Howard,0
,Woodstock,Rocky De la Fuenta,0
,Woodstock,Brian T. Carroll,1
,Woodstock,Kanye West,0
,Woodstock,Howie Hawkins,23
,Woodstock,Jo Jorgensen,87
,Woodstock,Donald J. Trump,2520
,Woodstock,Joe R. Biden,2548
,Woodstock,Karynn Weinstein,0
,Woodstock,Jeffrey John Klojzy Jr.,0
